account_id,district_id,frequency,date
3389,13,POPLATEK MESICNE,30/01/1996
2106,1,POPLATEK MESICNE,01/02/1996
355,62,POPLATEK TYDNE,01/02/1996
2702,74,POPLATEK MESICNE,01/02/1996
11054,59,POPLATEK TYDNE,01/02/1996
10558,40,POPLATEK MESICNE,01/02/1996
1859,50,POPLATEK MESICNE,02/02/1996
2109,34,POPLATEK MESICNE,02/02/1996
6512,34,POPLATEK TYDNE,03/02/1996
1963,42,POPLATEK MESICNE,03/02/1996
1977,41,POPLATEK MESICNE,03/02/1996
5181,75,POPLATEK MESICNE,03/02/1996
1791,1,POPLATEK MESICNE,03/02/1996
2635,27,POPLATEK MESICNE,04/02/1996
1623,1,POPLATEK MESICNE,04/02/1996
4293,64,POPLATEK PO OBRATU,04/02/1996
4851,52,POPLATEK MESICNE,04/02/1996
2774,42,POPLATEK MESICNE,05/02/1996
2469,11,POPLATEK MESICNE,05/02/1996
3931,28,POPLATEK MESICNE,05/02/1996
2348,65,POPLATEK MESICNE,05/02/1996
218,68,POPLATEK MESICNE,06/02/1996
804,64,POPLATEK MESICNE,06/02/1996
923,13,POPLATEK MESICNE,07/02/1996
1744,76,POPLATEK MESICNE,07/02/1996
2890,69,POPLATEK MESICNE,07/02/1996
1233,31,POPLATEK MESICNE,08/02/1996
2719,10,POPLATEK MESICNE,08/02/1996
516,6,POPLATEK MESICNE,08/02/1996
2551,5,POPLATEK MESICNE,08/02/1996
2499,2,POPLATEK MESICNE,08/02/1996
2893,39,POPLATEK MESICNE,08/02/1996
1922,60,POPLATEK MESICNE,09/02/1996
264,15,POPLATEK MESICNE,09/02/1996
3890,50,POPLATEK MESICNE,10/02/1996
6686,61,POPLATEK MESICNE,10/02/1996
3519,52,POPLATEK MESICNE,10/02/1996
3597,1,POPLATEK PO OBRATU,11/02/1996
1611,69,POPLATEK MESICNE,11/02/1996
2230,7,POPLATEK MESICNE,11/02/1996
3933,61,POPLATEK MESICNE,11/02/1996
2212,33,POPLATEK MESICNE,12/02/1996
1964,25,POPLATEK MESICNE,12/02/1996
4999,1,POPLATEK MESICNE,12/02/1996
8680,17,POPLATEK MESICNE,12/02/1996
1612,66,POPLATEK MESICNE,12/02/1996
2390,1,POPLATEK MESICNE,12/02/1996
2600,1,POPLATEK MESICNE,13/02/1996
1737,77,POPLATEK MESICNE,13/02/1996
2993,1,POPLATEK TYDNE,13/02/1996
2753,26,POPLATEK MESICNE,13/02/1996
2409,76,POPLATEK MESICNE,13/02/1996
949,58,POPLATEK MESICNE,13/02/1996
3468,32,POPLATEK MESICNE,14/02/1996
3979,37,POPLATEK MESICNE,14/02/1996
296,49,POPLATEK MESICNE,14/02/1996
1836,42,POPLATEK MESICNE,15/02/1996
1111,5,POPLATEK MESICNE,16/02/1996
3680,27,POPLATEK MESICNE,16/02/1996
1916,72,POPLATEK MESICNE,16/02/1996
2473,14,POPLATEK MESICNE,16/02/1996
390,44,POPLATEK MESICNE,16/02/1996
3439,16,POPLATEK MESICNE,16/02/1996
7594,16,POPLATEK MESICNE,16/02/1996
3578,1,POPLATEK MESICNE,17/02/1996
2226,2,POPLATEK MESICNE,17/02/1996
466,71,POPLATEK MESICNE,18/02/1996
3335,35,POPLATEK MESICNE,18/02/1996
620,26,POPLATEK MESICNE,18/02/1996
2074,12,POPLATEK MESICNE,18/02/1996
1380,53,POPLATEK MESICNE,19/02/1996
2304,49,POPLATEK MESICNE,19/02/1996
3754,37,POPLATEK TYDNE,19/02/1996
1102,70,POPLATEK MESICNE,19/02/1996
55,20,POPLATEK MESICNE,19/02/1996
2403,25,POPLATEK MESICNE,20/02/1996
1732,51,POPLATEK MESICNE,20/02/1996
3721,22,POPLATEK MESICNE,21/02/1996
184,77,POPLATEK MESICNE,21/02/1996
691,24,POPLATEK MESICNE,21/02/1996
10233,27,POPLATEK MESICNE,21/02/1996
3358,44,POPLATEK MESICNE,21/02/1996
4,12,POPLATEK MESICNE,21/02/1996
3151,6,POPLATEK MESICNE,21/02/1996
2017,54,POPLATEK MESICNE,21/02/1996
2804,53,POPLATEK MESICNE,22/02/1996
1310,1,POPLATEK MESICNE,22/02/1996
3016,26,POPLATEK MESICNE,23/02/1996
827,36,POPLATEK MESICNE,23/02/1996
959,1,POPLATEK MESICNE,23/02/1996
1585,42,POPLATEK MESICNE,23/02/1996
590,50,POPLATEK MESICNE,24/02/1996
3924,70,POPLATEK MESICNE,24/02/1996
2772,11,POPLATEK MESICNE,24/02/1996
1962,77,POPLATEK MESICNE,24/02/1996
10478,70,POPLATEK TYDNE,24/02/1996
5692,66,POPLATEK MESICNE,25/02/1996
1265,49,POPLATEK MESICNE,25/02/1996
167,29,POPLATEK TYDNE,26/02/1996
2187,9,POPLATEK TYDNE,26/02/1996
3079,18,POPLATEK MESICNE,26/02/1996
3286,8,POPLATEK MESICNE,26/02/1996
230,1,POPLATEK MESICNE,26/02/1996
3193,74,POPLATEK MESICNE,27/02/1996
5593,15,POPLATEK MESICNE,27/02/1996
4088,45,POPLATEK MESICNE,01/03/1996
3409,23,POPLATEK MESICNE,01/03/1996
1216,77,POPLATEK MESICNE,01/03/1996
2491,76,POPLATEK MESICNE,01/03/1996
2498,40,POPLATEK MESICNE,01/03/1996
3366,68,POPLATEK MESICNE,02/03/1996
936,7,POPLATEK MESICNE,02/03/1996
856,2,POPLATEK MESICNE,03/03/1996
718,1,POPLATEK MESICNE,03/03/1996
3698,1,POPLATEK MESICNE,03/03/1996
3462,51,POPLATEK MESICNE,04/03/1996
3881,21,POPLATEK MESICNE,04/03/1996
3709,74,POPLATEK MESICNE,05/03/1996
1349,75,POPLATEK MESICNE,05/03/1996
1886,32,POPLATEK MESICNE,05/03/1996
1897,61,POPLATEK PO OBRATU,05/03/1996
1564,48,POPLATEK MESICNE,05/03/1996
2062,70,POPLATEK MESICNE,06/03/1996
141,38,POPLATEK MESICNE,06/03/1996
1763,73,POPLATEK MESICNE,06/03/1996
2611,1,POPLATEK MESICNE,06/03/1996
825,19,POPLATEK MESICNE,06/03/1996
3943,71,POPLATEK MESICNE,06/03/1996
9422,70,POPLATEK MESICNE,06/03/1996
1606,23,POPLATEK MESICNE,07/03/1996
3263,44,POPLATEK MESICNE,07/03/1996
2289,1,POPLATEK MESICNE,07/03/1996
3121,46,POPLATEK MESICNE,08/03/1996
3088,18,POPLATEK MESICNE,08/03/1996
3952,26,POPLATEK MESICNE,08/03/1996
3974,55,POPLATEK MESICNE,08/03/1996
3502,74,POPLATEK MESICNE,08/03/1996
3351,70,POPLATEK MESICNE,08/03/1996
2105,70,POPLATEK MESICNE,09/03/1996
3144,67,POPLATEK MESICNE,09/03/1996
846,72,POPLATEK MESICNE,09/03/1996
357,20,POPLATEK MESICNE,10/03/1996
103,44,POPLATEK MESICNE,10/03/1996
3118,48,POPLATEK MESICNE,10/03/1996
4361,69,POPLATEK MESICNE,11/03/1996
1722,32,POPLATEK MESICNE,11/03/1996
4273,15,POPLATEK MESICNE,11/03/1996
1510,33,POPLATEK MESICNE,11/03/1996
895,24,POPLATEK MESICNE,12/03/1996
840,70,POPLATEK MESICNE,12/03/1996
2263,36,POPLATEK MESICNE,12/03/1996
356,70,POPLATEK MESICNE,12/03/1996
4863,5,POPLATEK MESICNE,12/03/1996
3455,34,POPLATEK MESICNE,13/03/1996
4092,74,POPLATEK MESICNE,13/03/1996
10807,34,POPLATEK MESICNE,13/03/1996
2598,1,POPLATEK MESICNE,14/03/1996
2633,25,POPLATEK MESICNE,14/03/1996
1800,51,POPLATEK MESICNE,14/03/1996
1698,68,POPLATEK MESICNE,14/03/1996
3994,15,POPLATEK MESICNE,14/03/1996
1365,42,POPLATEK MESICNE,15/03/1996
666,27,POPLATEK MESICNE,15/03/1996
9242,57,POPLATEK MESICNE,15/03/1996
4346,25,POPLATEK MESICNE,15/03/1996
3296,67,POPLATEK MESICNE,15/03/1996
2864,54,POPLATEK MESICNE,16/03/1996
1980,49,POPLATEK MESICNE,16/03/1996
1445,60,POPLATEK MESICNE,16/03/1996
821,60,POPLATEK MESICNE,16/03/1996
5591,9,POPLATEK MESICNE,16/03/1996
236,72,POPLATEK MESICNE,16/03/1996
210,48,POPLATEK MESICNE,17/03/1996
3795,36,POPLATEK MESICNE,18/03/1996
865,17,POPLATEK MESICNE,18/03/1996
739,66,POPLATEK MESICNE,18/03/1996
3672,26,POPLATEK MESICNE,19/03/1996
2334,50,POPLATEK MESICNE,19/03/1996
1028,23,POPLATEK MESICNE,19/03/1996
468,49,POPLATEK MESICNE,19/03/1996
853,1,POPLATEK MESICNE,20/03/1996
525,70,POPLATEK MESICNE,20/03/1996
3322,65,POPLATEK TYDNE,20/03/1996
2033,71,POPLATEK MESICNE,20/03/1996
3130,13,POPLATEK MESICNE,20/03/1996
2904,13,POPLATEK MESICNE,20/03/1996
1014,74,POPLATEK MESICNE,20/03/1996
116,8,POPLATEK MESICNE,21/03/1996
10436,60,POPLATEK MESICNE,21/03/1996
4214,1,POPLATEK MESICNE,21/03/1996
824,32,POPLATEK MESICNE,21/03/1996
3743,1,POPLATEK MESICNE,22/03/1996
2192,59,POPLATEK MESICNE,22/03/1996
2406,5,POPLATEK MESICNE,22/03/1996
2889,8,POPLATEK MESICNE,23/03/1996
1369,32,POPLATEK MESICNE,23/03/1996
2767,54,POPLATEK MESICNE,23/03/1996
4008,27,POPLATEK MESICNE,23/03/1996
874,56,POPLATEK TYDNE,23/03/1996
3815,1,POPLATEK MESICNE,24/03/1996
3605,3,POPLATEK MESICNE,24/03/1996
3138,37,POPLATEK MESICNE,24/03/1996
2578,54,POPLATEK MESICNE,25/03/1996
2708,1,POPLATEK MESICNE,25/03/1996
631,68,POPLATEK MESICNE,25/03/1996
1170,25,POPLATEK MESICNE,26/03/1996
2650,72,POPLATEK MESICNE,26/03/1996
7890,23,POPLATEK MESICNE,26/03/1996
3219,1,POPLATEK MESICNE,26/03/1996
3115,14,POPLATEK MESICNE,27/03/1996
208,54,POPLATEK MESICNE,27/03/1996
286,71,POPLATEK MESICNE,27/03/1996
898,71,POPLATEK MESICNE,27/03/1996
2936,3,POPLATEK MESICNE,27/03/1996
3422,21,POPLATEK MESICNE,28/03/1996
10049,17,POPLATEK MESICNE,28/03/1996
1250,62,POPLATEK MESICNE,28/03/1996
1384,74,POPLATEK TYDNE,28/03/1996
2624,31,POPLATEK MESICNE,28/03/1996
3349,47,POPLATEK MESICNE,28/03/1996
1351,40,POPLATEK MESICNE,29/03/1996
2631,1,POPLATEK MESICNE,29/03/1996
7520,9,POPLATEK MESICNE,29/03/1996
10065,76,POPLATEK MESICNE,30/03/1996
708,26,POPLATEK MESICNE,30/03/1996
3917,1,POPLATEK MESICNE,30/03/1996
514,70,POPLATEK MESICNE,30/03/1996
2659,14,POPLATEK MESICNE,30/03/1996
3265,52,POPLATEK PO OBRATU,30/03/1996
1832,70,POPLATEK MESICNE,01/04/1996
7565,59,POPLATEK MESICNE,02/04/1996
3308,40,POPLATEK MESICNE,02/04/1996
1932,35,POPLATEK MESICNE,03/04/1996
1521,74,POPLATEK MESICNE,04/04/1996
2909,58,POPLATEK MESICNE,04/04/1996
3706,8,POPLATEK MESICNE,04/04/1996
1847,47,POPLATEK MESICNE,04/04/1996
2335,70,POPLATEK MESICNE,04/04/1996
3041,70,POPLATEK MESICNE,04/04/1996
3116,54,POPLATEK MESICNE,05/04/1996
251,74,POPLATEK MESICNE,06/04/1996
3632,56,POPLATEK TYDNE,06/04/1996
2929,51,POPLATEK MESICNE,06/04/1996
10345,36,POPLATEK MESICNE,07/04/1996
1450,63,POPLATEK MESICNE,07/04/1996
1461,73,POPLATEK MESICNE,07/04/1996
1920,40,POPLATEK MESICNE,08/04/1996
734,5,POPLATEK MESICNE,08/04/1996
8085,73,POPLATEK MESICNE,08/04/1996
1948,64,POPLATEK MESICNE,08/04/1996
3534,59,POPLATEK MESICNE,08/04/1996
278,73,POPLATEK MESICNE,08/04/1996
2012,4,POPLATEK MESICNE,08/04/1996
1020,56,POPLATEK MESICNE,09/04/1996
2986,63,POPLATEK MESICNE,09/04/1996
615,72,POPLATEK MESICNE,09/04/1996
7894,27,POPLATEK MESICNE,09/04/1996
3294,75,POPLATEK MESICNE,09/04/1996
2450,48,POPLATEK MESICNE,10/04/1996
1503,71,POPLATEK MESICNE,10/04/1996
3247,61,POPLATEK MESICNE,11/04/1996
3568,40,POPLATEK MESICNE,11/04/1996
152,1,POPLATEK MESICNE,12/04/1996
5072,6,POPLATEK MESICNE,12/04/1996
1456,9,POPLATEK MESICNE,12/04/1996
1622,19,POPLATEK MESICNE,12/04/1996
10215,38,POPLATEK MESICNE,12/04/1996
2247,24,POPLATEK MESICNE,13/04/1996
2205,51,POPLATEK MESICNE,13/04/1996
1543,1,POPLATEK MESICNE,14/04/1996
1655,41,POPLATEK MESICNE,15/04/1996
3976,74,POPLATEK MESICNE,15/04/1996
1383,11,POPLATEK MESICNE,15/04/1996
439,69,POPLATEK MESICNE,15/04/1996
1550,1,POPLATEK MESICNE,15/04/1996
101,35,POPLATEK MESICNE,16/04/1996
1473,39,POPLATEK MESICNE,16/04/1996
1121,32,POPLATEK MESICNE,17/04/1996
2254,1,POPLATEK MESICNE,17/04/1996
3806,36,POPLATEK MESICNE,18/04/1996
283,44,POPLATEK MESICNE,18/04/1996
2432,8,POPLATEK MESICNE,18/04/1996
3802,44,POPLATEK MESICNE,18/04/1996
3821,18,POPLATEK MESICNE,18/04/1996
3907,37,POPLATEK MESICNE,18/04/1996
3854,8,POPLATEK MESICNE,18/04/1996
3606,1,POPLATEK MESICNE,18/04/1996
1939,6,POPLATEK TYDNE,19/04/1996
5726,17,POPLATEK PO OBRATU,19/04/1996
3998,2,POPLATEK MESICNE,20/04/1996
3021,10,POPLATEK MESICNE,20/04/1996
1607,71,POPLATEK MESICNE,20/04/1996
1733,18,POPLATEK MESICNE,20/04/1996
2474,33,POPLATEK MESICNE,20/04/1996
3816,25,POPLATEK MESICNE,21/04/1996
766,3,POPLATEK MESICNE,21/04/1996
695,5,POPLATEK MESICNE,21/04/1996
2287,1,POPLATEK MESICNE,21/04/1996
1358,39,POPLATEK MESICNE,21/04/1996
3019,33,POPLATEK MESICNE,21/04/1996
1641,50,POPLATEK MESICNE,22/04/1996
1624,53,POPLATEK MESICNE,22/04/1996
798,1,POPLATEK MESICNE,22/04/1996
7240,17,POPLATEK MESICNE,23/04/1996
4458,60,POPLATEK MESICNE,23/04/1996
3596,59,POPLATEK MESICNE,23/04/1996
1709,24,POPLATEK MESICNE,23/04/1996
3859,53,POPLATEK MESICNE,23/04/1996
481,72,POPLATEK MESICNE,23/04/1996
1070,62,POPLATEK MESICNE,23/04/1996
3280,1,POPLATEK MESICNE,24/04/1996
689,1,POPLATEK MESICNE,24/04/1996
4488,33,POPLATEK MESICNE,24/04/1996
2246,1,POPLATEK MESICNE,25/04/1996
3301,14,POPLATEK MESICNE,25/04/1996
7997,10,POPLATEK MESICNE,25/04/1996
1542,1,POPLATEK MESICNE,25/04/1996
5395,47,POPLATEK MESICNE,26/04/1996
780,3,POPLATEK MESICNE,26/04/1996
5505,1,POPLATEK MESICNE,26/04/1996
3178,4,POPLATEK MESICNE,27/04/1996
500,56,POPLATEK MESICNE,27/04/1996
3451,52,POPLATEK MESICNE,27/04/1996
1304,40,POPLATEK MESICNE,27/04/1996
3664,1,POPLATEK MESICNE,28/04/1996
3038,10,POPLATEK MESICNE,28/04/1996
951,3,POPLATEK MESICNE,28/04/1996
1529,1,POPLATEK MESICNE,28/04/1996
3027,62,POPLATEK MESICNE,29/04/1996
4342,74,POPLATEK MESICNE,29/04/1996
1582,28,POPLATEK MESICNE,01/05/1996
2730,23,POPLATEK MESICNE,02/05/1996
8896,28,POPLATEK PO OBRATU,02/05/1996
1716,46,POPLATEK MESICNE,02/05/1996
986,74,POPLATEK MESICNE,02/05/1996
1192,29,POPLATEK MESICNE,02/05/1996
2116,70,POPLATEK MESICNE,02/05/1996
4127,50,POPLATEK MESICNE,03/05/1996
3791,1,POPLATEK TYDNE,03/05/1996
3531,59,POPLATEK MESICNE,03/05/1996
2994,77,POPLATEK MESICNE,03/05/1996
1328,8,POPLATEK MESICNE,04/05/1996
97,74,POPLATEK MESICNE,05/05/1996
3648,61,POPLATEK MESICNE,06/05/1996
2591,1,POPLATEK MESICNE,06/05/1996
1614,63,POPLATEK MESICNE,07/05/1996
706,49,POPLATEK MESICNE,07/05/1996
2232,1,POPLATEK MESICNE,07/05/1996
2946,54,POPLATEK MESICNE,07/05/1996
2346,27,POPLATEK MESICNE,08/05/1996
3736,54,POPLATEK MESICNE,08/05/1996
3887,62,POPLATEK MESICNE,08/05/1996
1672,5,POPLATEK MESICNE,08/05/1996
1752,68,POPLATEK MESICNE,08/05/1996
1996,6,POPLATEK TYDNE,08/05/1996
1244,68,POPLATEK MESICNE,08/05/1996
1213,36,POPLATEK MESICNE,08/05/1996
3928,24,POPLATEK MESICNE,08/05/1996
1045,3,POPLATEK MESICNE,09/05/1996
302,7,POPLATEK MESICNE,09/05/1996
444,26,POPLATEK MESICNE,09/05/1996
2035,53,POPLATEK MESICNE,10/05/1996
3942,27,POPLATEK TYDNE,10/05/1996
9494,21,POPLATEK MESICNE,10/05/1996
913,59,POPLATEK MESICNE,10/05/1996
3248,77,POPLATEK MESICNE,11/05/1996
51,67,POPLATEK MESICNE,11/05/1996
132,40,POPLATEK PO OBRATU,11/05/1996
3512,46,POPLATEK MESICNE,11/05/1996
6792,1,POPLATEK MESICNE,11/05/1996
491,44,POPLATEK MESICNE,12/05/1996
9513,59,POPLATEK MESICNE,12/05/1996
684,49,POPLATEK MESICNE,12/05/1996
3285,43,POPLATEK MESICNE,12/05/1996
3434,32,POPLATEK MESICNE,13/05/1996
2619,20,POPLATEK MESICNE,13/05/1996
6158,67,POPLATEK MESICNE,13/05/1996
1013,59,POPLATEK MESICNE,13/05/1996
3523,65,POPLATEK MESICNE,14/05/1996
136,74,POPLATEK MESICNE,14/05/1996
632,29,POPLATEK MESICNE,14/05/1996
3769,3,POPLATEK MESICNE,14/05/1996
2757,54,POPLATEK MESICNE,14/05/1996
360,32,POPLATEK MESICNE,14/05/1996
9199,72,POPLATEK MESICNE,15/05/1996
2752,74,POPLATEK MESICNE,15/05/1996
10694,73,POPLATEK TYDNE,15/05/1996
76,52,POPLATEK MESICNE,16/05/1996
1924,66,POPLATEK MESICNE,16/05/1996
8772,1,POPLATEK MESICNE,16/05/1996
2505,60,POPLATEK MESICNE,16/05/1996
7542,54,POPLATEK MESICNE,16/05/1996
1074,59,POPLATEK MESICNE,16/05/1996
3495,54,POPLATEK MESICNE,17/05/1996
1904,70,POPLATEK MESICNE,18/05/1996
1040,19,POPLATEK MESICNE,18/05/1996
776,66,POPLATEK MESICNE,18/05/1996
3162,63,POPLATEK TYDNE,18/05/1996
379,32,POPLATEK MESICNE,18/05/1996
3731,70,POPLATEK MESICNE,20/05/1996
1323,43,POPLATEK MESICNE,20/05/1996
580,75,POPLATEK MESICNE,20/05/1996
2805,39,POPLATEK MESICNE,20/05/1996
1399,45,POPLATEK MESICNE,20/05/1996
1210,28,POPLATEK MESICNE,21/05/1996
8972,70,POPLATEK MESICNE,21/05/1996
891,34,POPLATEK MESICNE,23/05/1996
2888,19,POPLATEK MESICNE,23/05/1996
832,42,POPLATEK MESICNE,24/05/1996
1905,34,POPLATEK MESICNE,25/05/1996
7713,50,POPLATEK TYDNE,25/05/1996
4099,54,POPLATEK MESICNE,26/05/1996
3055,15,POPLATEK MESICNE,26/05/1996
1715,60,POPLATEK MESICNE,26/05/1996
1646,1,POPLATEK TYDNE,27/05/1996
612,1,POPLATEK MESICNE,27/05/1996
450,59,POPLATEK MESICNE,28/05/1996
10445,72,POPLATEK MESICNE,29/05/1996
268,3,POPLATEK MESICNE,29/05/1996
3240,35,POPLATEK TYDNE,29/05/1996
877,1,POPLATEK MESICNE,29/05/1996
621,52,POPLATEK MESICNE,01/06/1996
1124,26,POPLATEK MESICNE,02/06/1996
687,27,POPLATEK MESICNE,02/06/1996
3590,57,POPLATEK MESICNE,02/06/1996
3459,76,POPLATEK MESICNE,02/06/1996
2389,40,POPLATEK MESICNE,02/06/1996
2837,46,POPLATEK MESICNE,02/06/1996
2190,41,POPLATEK TYDNE,04/06/1996
3746,70,POPLATEK MESICNE,04/06/1996
2982,19,POPLATEK MESICNE,04/06/1996
9263,68,POPLATEK MESICNE,04/06/1996
1405,53,POPLATEK MESICNE,04/06/1996
1954,72,POPLATEK MESICNE,05/06/1996
1973,71,POPLATEK MESICNE,05/06/1996
3448,58,POPLATEK TYDNE,06/06/1996
1913,48,POPLATEK MESICNE,06/06/1996
958,72,POPLATEK MESICNE,06/06/1996
3199,66,POPLATEK MESICNE,06/06/1996
375,68,POPLATEK MESICNE,07/06/1996
1270,55,POPLATEK PO OBRATU,07/06/1996
9548,62,POPLATEK MESICNE,07/06/1996
3522,16,POPLATEK MESICNE,07/06/1996
669,35,POPLATEK MESICNE,07/06/1996
732,38,POPLATEK MESICNE,07/06/1996
4585,27,POPLATEK MESICNE,08/06/1996
171,46,POPLATEK MESICNE,08/06/1996
3676,58,POPLATEK MESICNE,08/06/1996
1082,2,POPLATEK MESICNE,08/06/1996
6699,35,POPLATEK MESICNE,08/06/1996
1219,1,POPLATEK MESICNE,08/06/1996
4803,26,POPLATEK MESICNE,08/06/1996
1528,50,POPLATEK MESICNE,08/06/1996
9510,1,POPLATEK MESICNE,09/06/1996
7926,69,POPLATEK TYDNE,09/06/1996
3591,1,POPLATEK PO OBRATU,09/06/1996
1058,47,POPLATEK MESICNE,11/06/1996
1431,41,POPLATEK MESICNE,11/06/1996
181,21,POPLATEK MESICNE,11/06/1996
603,62,POPLATEK MESICNE,11/06/1996
409,1,POPLATEK MESICNE,11/06/1996
3584,55,POPLATEK MESICNE,12/06/1996
93,2,POPLATEK MESICNE,12/06/1996
2104,48,POPLATEK MESICNE,12/06/1996
2710,12,POPLATEK MESICNE,12/06/1996
3957,33,POPLATEK TYDNE,13/06/1996
1869,1,POPLATEK MESICNE,14/06/1996
2397,70,POPLATEK MESICNE,14/06/1996
2603,9,POPLATEK MESICNE,14/06/1996
3723,2,POPLATEK MESICNE,14/06/1996
3668,1,POPLATEK MESICNE,15/06/1996
2400,40,POPLATEK MESICNE,15/06/1996
3015,19,POPLATEK MESICNE,15/06/1996
558,10,POPLATEK MESICNE,15/06/1996
3114,1,POPLATEK MESICNE,15/06/1996
4626,9,POPLATEK MESICNE,15/06/1996
1444,70,POPLATEK MESICNE,16/06/1996
4447,62,POPLATEK MESICNE,16/06/1996
3515,68,POPLATEK MESICNE,16/06/1996
8158,48,POPLATEK TYDNE,16/06/1996
848,31,POPLATEK MESICNE,16/06/1996
1086,37,POPLATEK MESICNE,17/06/1996
2602,46,POPLATEK MESICNE,17/06/1996
4768,39,POPLATEK MESICNE,17/06/1996
507,52,POPLATEK MESICNE,17/06/1996
3647,77,POPLATEK MESICNE,17/06/1996
3180,1,POPLATEK MESICNE,18/06/1996
1271,17,POPLATEK MESICNE,18/06/1996
2870,1,POPLATEK MESICNE,18/06/1996
3645,36,POPLATEK MESICNE,18/06/1996
3239,5,POPLATEK MESICNE,19/06/1996
3485,53,POPLATEK MESICNE,19/06/1996
567,15,POPLATEK MESICNE,19/06/1996
373,67,POPLATEK MESICNE,20/06/1996
2977,28,POPLATEK MESICNE,20/06/1996
488,25,POPLATEK MESICNE,20/06/1996
3120,1,POPLATEK MESICNE,20/06/1996
3801,1,POPLATEK MESICNE,20/06/1996
72,1,POPLATEK TYDNE,20/06/1996
10361,21,POPLATEK MESICNE,21/06/1996
587,19,POPLATEK MESICNE,21/06/1996
1097,67,POPLATEK MESICNE,22/06/1996
3206,38,POPLATEK MESICNE,22/06/1996
3696,1,POPLATEK MESICNE,22/06/1996
2387,70,POPLATEK MESICNE,22/06/1996
3585,1,POPLATEK MESICNE,23/06/1996
2706,47,POPLATEK MESICNE,23/06/1996
2773,38,POPLATEK MESICNE,23/06/1996
1781,10,POPLATEK MESICNE,23/06/1996
962,64,POPLATEK MESICNE,24/06/1996
2395,3,POPLATEK MESICNE,24/06/1996
3227,1,POPLATEK MESICNE,24/06/1996
2295,57,POPLATEK MESICNE,25/06/1996
9631,11,POPLATEK MESICNE,25/06/1996
140,24,POPLATEK MESICNE,25/06/1996
788,12,POPLATEK MESICNE,25/06/1996
2040,75,POPLATEK MESICNE,25/06/1996
1029,26,POPLATEK MESICNE,25/06/1996
3318,62,POPLATEK MESICNE,25/06/1996
2420,35,POPLATEK MESICNE,25/06/1996
3432,1,POPLATEK MESICNE,25/06/1996
6688,16,POPLATEK MESICNE,25/06/1996
3899,22,POPLATEK MESICNE,25/06/1996
1275,32,POPLATEK MESICNE,26/06/1996
1087,55,POPLATEK MESICNE,26/06/1996
1396,46,POPLATEK MESICNE,26/06/1996
3573,59,POPLATEK MESICNE,27/06/1996
3149,57,POPLATEK MESICNE,27/06/1996
1007,1,POPLATEK MESICNE,28/06/1996
4379,44,POPLATEK MESICNE,28/06/1996
2950,62,POPLATEK MESICNE,28/06/1996
3793,5,POPLATEK MESICNE,28/06/1996
3588,33,POPLATEK MESICNE,28/06/1996
878,52,POPLATEK MESICNE,29/06/1996
3864,33,POPLATEK MESICNE,01/07/1996
1266,57,POPLATEK MESICNE,01/07/1996
3089,12,POPLATEK TYDNE,02/07/1996
7181,77,POPLATEK PO OBRATU,02/07/1996
1241,53,POPLATEK MESICNE,02/07/1996
1004,70,POPLATEK MESICNE,02/07/1996
2344,13,POPLATEK MESICNE,02/07/1996
2530,74,POPLATEK MESICNE,02/07/1996
170,59,POPLATEK MESICNE,02/07/1996
2319,58,POPLATEK MESICNE,02/07/1996
7033,75,POPLATEK MESICNE,03/07/1996
88,31,POPLATEK MESICNE,03/07/1996
1480,41,POPLATEK TYDNE,03/07/1996
2526,16,POPLATEK MESICNE,04/07/1996
2604,68,POPLATEK MESICNE,04/07/1996
5269,49,POPLATEK MESICNE,04/07/1996
3563,1,POPLATEK MESICNE,04/07/1996
3550,68,POPLATEK MESICNE,04/07/1996
1903,11,POPLATEK MESICNE,05/07/1996
3153,2,POPLATEK MESICNE,05/07/1996
265,19,POPLATEK MESICNE,05/07/1996
2812,18,POPLATEK MESICNE,05/07/1996
1609,41,POPLATEK MESICNE,05/07/1996
2737,69,POPLATEK MESICNE,06/07/1996
7101,54,POPLATEK MESICNE,06/07/1996
313,73,POPLATEK MESICNE,06/07/1996
2593,5,POPLATEK MESICNE,06/07/1996
1232,48,POPLATEK MESICNE,06/07/1996
2108,74,POPLATEK MESICNE,06/07/1996
3694,70,POPLATEK MESICNE,06/07/1996
1289,72,POPLATEK MESICNE,07/07/1996
2445,52,POPLATEK MESICNE,07/07/1996
7733,19,POPLATEK TYDNE,08/07/1996
1758,21,POPLATEK MESICNE,08/07/1996
9859,27,POPLATEK MESICNE,08/07/1996
10711,36,POPLATEK MESICNE,08/07/1996
725,70,POPLATEK MESICNE,08/07/1996
1739,3,POPLATEK MESICNE,08/07/1996
10202,70,POPLATEK MESICNE,08/07/1996
506,67,POPLATEK MESICNE,08/07/1996
955,59,POPLATEK MESICNE,08/07/1996
932,20,POPLATEK MESICNE,08/07/1996
413,18,POPLATEK MESICNE,09/07/1996
3334,67,POPLATEK MESICNE,09/07/1996
2625,48,POPLATEK TYDNE,09/07/1996
2147,28,POPLATEK MESICNE,10/07/1996
984,2,POPLATEK MESICNE,10/07/1996
3848,20,POPLATEK MESICNE,10/07/1996
2825,54,POPLATEK MESICNE,10/07/1996
5602,19,POPLATEK PO OBRATU,10/07/1996
1094,35,POPLATEK MESICNE,10/07/1996
690,10,POPLATEK MESICNE,11/07/1996
